address,city,constraints_date,eviction_id,file_date,state,supervisor_district,zip,eviction_reason,latitude,longitude
900 Block Of Sutter  Street,San Francisco,,M181474,2018-05-17T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Dore  Street,San Francisco,,M181453,2018-05-11T00:00:00.000,CA,6.0,94103.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Serrano  Drive,San Francisco,,M181568,2018-05-23T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2900 Block Of Buchanan  Street,San Francisco,,M181566,2018-05-22T00:00:00.000,CA,2.0,94123.0,Nuisance,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181631,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181536,2018-05-21T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
1900 Block Of Green  Street,San Francisco,,M181567,2018-05-23T00:00:00.000,CA,2.0,94123.0,Breach,-122.416017227272,37.773939264637
0 Block Of Melra  Court,San Francisco,2023-07-22T00:00:00.000,M181710,2018-05-29T00:00:00.000,CA,10.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
1000 Block Of Hampshire  Street,San Francisco,,M181477,2018-05-18T00:00:00.000,CA,9.0,94110.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Union  Street,San Francisco,,M181521,2018-05-15T00:00:00.000,CA,3.0,94133.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
100 Block Of Teddy  Avenue,San Francisco,2023-06-06T00:00:00.000,M181402,2018-05-07T00:00:00.000,CA,10.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181460,2018-05-14T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
2600 Block Of Baker  Street,San Francisco,,M181377,2018-05-08T00:00:00.000,CA,2.0,94123.0,Late Payments,-122.416017227272,37.773939264637
800 Block Of Oak  Street,San Francisco,,M181439,2018-05-11T00:00:00.000,CA,5.0,94117.0,Nuisance,-122.416017227272,37.773939264637
200 Block Of Bright  Street,San Francisco,,M181376,2018-05-08T00:00:00.000,CA,11.0,94132.0,Roommate Same Unit,-122.416017227272,37.773939264637
2400 Block Of 39th  Avenue,San Francisco,2023-06-30T00:00:00.000,M181393,2018-05-03T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181581,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
900 Block Of Stanyan  Street,San Francisco,,M181458,2018-05-14T00:00:00.000,CA,5.0,94117.0,Late Payments,-122.416017227272,37.773939264637
1900 Block Of Hayes  Street,San Francisco,,M181390,2018-05-02T00:00:00.000,CA,5.0,94117.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1800 Block Of Pacific  Avenue,San Francisco,,M181466,2018-05-15T00:00:00.000,CA,2.0,94109.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Gonzalez  Drive,San Francisco,,M181534,2018-05-21T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
300 Block Of 28th  Avenue,San Francisco,2023-07-01T00:00:00.000,M181399,2018-05-04T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
600 Block Of 9th  Avenue,San Francisco,,M181622,2018-05-23T00:00:00.000,CA,1.0,94118.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Kingston  Street,San Francisco,,M181282,2018-04-30T00:00:00.000,CA,9.0,94110.0,Roommate Same Unit,-122.416017227272,37.773939264637
2300 Block Of Bryant  Street,San Francisco,2023-08-19T00:00:00.000,M181519,2018-05-25T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Gonzalez  Drive,San Francisco,,M181455,2018-05-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1100 Block Of Naples  Street,San Francisco,,M181348,2018-05-02T00:00:00.000,CA,11.0,94112.0,Roommate Same Unit,-122.416017227272,37.773939264637
2600 Block Of Baker  Street,San Francisco,,M181378,2018-05-08T00:00:00.000,CA,2.0,94123.0,Non-payment,-122.416017227272,37.773939264637
500 Block Of Ortega  Street,San Francisco,,M180731,2018-03-09T00:00:00.000,CA,7.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
500 Block Of Haight  Street,San Francisco,,M181452,2018-05-11T00:00:00.000,CA,5.0,94117.0,Non-payment,-122.416017227272,37.773939264637
2300 Block Of Bryant  Street,San Francisco,2023-08-13T00:00:00.000,M181513,2018-05-14T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
500 Block Of 36th  Avenue,San Francisco,2023-07-10T00:00:00.000,M181515,2018-05-16T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181537,2018-05-21T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181278,2018-04-30T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
800 Block Of Union  Street,San Francisco,,M181522,2018-05-15T00:00:00.000,CA,3.0,94133.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181634,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1600 Block Of Market  Street,San Francisco,,M181535,2018-05-21T00:00:00.000,CA,6.0,94103.0,Breach,-122.416017227272,37.773939264637
100 Block Of Flood  Avenue,San Francisco,2023-07-01T00:00:00.000,M181400,2018-05-04T00:00:00.000,CA,7.0,94131.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of 27th  Street,San Francisco,,M181524,2018-05-16T00:00:00.000,CA,8.0,94131.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
600 Block Of Teresita  Boulevard,San Francisco,2023-03-17T00:00:00.000,M181630,2018-05-24T00:00:00.000,CA,7.0,94127.0,Owner Move In,-122.416017227272,37.773939264637
2800 Block Of Harrison  Street,San Francisco,,M181523,2018-05-16T00:00:00.000,CA,9.0,94110.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
900 Block Of Sutter  Street,San Francisco,,M181471,2018-05-16T00:00:00.000,CA,3.0,94109.0,Nuisance,-122.416017227272,37.773939264637
600 Block Of 9th  Avenue,San Francisco,,M181623,2018-05-23T00:00:00.000,CA,1.0,94118.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
700 Block Of Gonzalez  Drive,San Francisco,,M181438,2018-05-11T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
100 Block Of Hahn  Street,San Francisco,,M181651,2018-05-25T00:00:00.000,CA,10.0,94134.0,Other Cause,-122.416017227272,37.773939264637
2000 Block Of Broadway  Street,San Francisco,,M181478,2018-05-18T00:00:00.000,CA,,94115.0,Nuisance,-122.416017227272,37.773939264637
500 Block Of Monterey  Boulevard,San Francisco,2023-07-01T00:00:00.000,M181395,2018-05-03T00:00:00.000,CA,7.0,94127.0,Owner Move In,-122.416017227272,37.773939264637
1000 Block Of Oak  Street,San Francisco,,M181596,2018-05-21T00:00:00.000,CA,5.0,94117.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
700 Block Of Gonzalez  Drive,San Francisco,,M181570,2018-05-23T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181648,2018-05-25T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
1900 Block Of Hayes  Street,San Francisco,,M181389,2018-05-02T00:00:00.000,CA,5.0,94117.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1200 Block Of 45th  Avenue,San Francisco,,M181361,2018-05-07T00:00:00.000,CA,4.0,94122.0,Nuisance,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181360,2018-05-07T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181580,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
800 Block Of 42nd  Avenue,San Francisco,2023-08-16T00:00:00.000,M181627,2018-05-21T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181539,2018-05-21T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181575,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181574,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
2000 Block Of Greenwich  Street,San Francisco,2023-07-08T00:00:00.000,M181510,2018-05-14T00:00:00.000,CA,2.0,94123.0,Owner Move In,-122.416017227272,37.773939264637
300 Block Of Ellington  Avenue,San Francisco,,M181459,2018-05-14T00:00:00.000,CA,11.0,94112.0,Access Denial,-122.416017227272,37.773939264637
1300 Block Of Lombard  Street,San Francisco,,M181381,2018-05-09T00:00:00.000,CA,2.0,94109.0,Breach,-122.416017227272,37.773939264637
0 Block Of Conkling  Street,San Francisco,2023-08-15T00:00:00.000,M181507,2018-05-07T00:00:00.000,CA,10.0,94124.0,Owner Move In,-122.416017227272,37.773939264637
400 Block Of Ashbury  Street,San Francisco,,M181652,2018-05-29T00:00:00.000,CA,5.0,94117.0,Breach,-122.416017227272,37.773939264637
0 Block Of Dore  Street,San Francisco,,M181363,2018-05-07T00:00:00.000,CA,6.0,94103.0,Nuisance,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181461,2018-05-14T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
0 Block Of Williar  Avenue,San Francisco,,M181437,2018-05-10T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
100 Block Of Bacon  Street,San Francisco,2023-07-24T00:00:00.000,M181520,2018-05-29T00:00:00.000,CA,9.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
100 Block Of Venus  Street,San Francisco,2023-07-29T00:00:00.000,M181397,2018-05-04T00:00:00.000,CA,10.0,94124.0,Owner Move In,-122.416017227272,37.773939264637
800 Block Of Fillmore  Street,San Francisco,,M181454,2018-05-14T00:00:00.000,CA,5.0,94117.0,Nuisance,-122.416017227272,37.773939264637
7100 Block Of Fulton  Street,San Francisco,,M181593,2018-05-21T00:00:00.000,CA,1.0,94121.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181359,2018-05-07T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181588,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
0 Block Of Apollo  Street,San Francisco,2023-06-15T00:00:00.000,M181315,2018-04-30T00:00:00.000,CA,10.0,94134.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181357,2018-05-07T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
4200 Block Of Mission  Street,San Francisco,2023-07-03T00:00:00.000,M181509,2018-05-11T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
1800 Block Of Pacific  Avenue,San Francisco,,M181364,2018-05-07T00:00:00.000,CA,2.0,94104.0,Nuisance,-122.416017227272,37.773939264637
2100 Block Of 12th  Avenue,San Francisco,2023-07-02T00:00:00.000,M181396,2018-05-03T00:00:00.000,CA,7.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181577,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
2300 Block Of California  Street,San Francisco,,M181284,2018-04-30T00:00:00.000,CA,2.0,94115.0,Breach,-122.416017227272,37.773939264637
200 Block Of Bright  Street,San Francisco,,M181375,2018-05-08T00:00:00.000,CA,11.0,94132.0,Nuisance,-122.416017227272,37.773939264637
1200 Block Of Kearny  Street,San Francisco,2023-04-06T00:00:00.000,M180580,2018-02-15T00:00:00.000,CA,3.0,94133.0,Owner Move In,-122.416017227272,37.773939264637
1100 Block Of Naples  Street,San Francisco,,M181347,2018-05-02T00:00:00.000,CA,11.0,94112.0,Roommate Same Unit,-122.416017227272,37.773939264637
2000 Block Of 20th  Avenue,San Francisco,2023-06-30T00:00:00.000,M181394,2018-05-03T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
1500 Block Of Kirkwood  Avenue,San Francisco,,M181448,2018-05-11T00:00:00.000,CA,10.0,94124.0,Nuisance,-122.416017227272,37.773939264637
1600 Block Of Market  Street,San Francisco,,M181450,2018-05-11T00:00:00.000,CA,6.0,94103.0,Nuisance,-122.416017227272,37.773939264637
800 Block Of Sacramento  Street,San Francisco,,M181374,2018-05-08T00:00:00.000,CA,3.0,94108.0,Capital Improvement,-122.416017227272,37.773939264637
3000 Block Of 24th  Avenue,San Francisco,,M181660,2018-05-29T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2800 Block Of Octavia  Street,San Francisco,,M180739,2018-03-12T00:00:00.000,CA,2.0,94123.0,Owner Move In,-122.416017227272,37.773939264637
1100 Block Of Mission  Street,San Francisco,,M181655,2018-05-29T00:00:00.000,CA,6.0,94103.0,Breach,-122.416017227272,37.773939264637
1800 Block Of Golden Gate  Avenue,San Francisco,,M181468,2018-05-15T00:00:00.000,CA,5.0,94115.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181589,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
800 Block Of Jackson  Street,San Francisco,,M181286,2018-04-30T00:00:00.000,CA,3.0,94133.0,Capital Improvement,-122.416017227272,37.773939264637
400 Block Of 27th  Street,San Francisco,,M181525,2018-05-16T00:00:00.000,CA,8.0,94131.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181280,2018-04-30T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
900 Block Of Taylor  Street,San Francisco,,M181571,2018-05-24T00:00:00.000,CA,3.0,94108.0,Capital Improvement,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181281,2018-04-30T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
1000 Block Of Pierce  Street,San Francisco,,M181346,2018-05-02T00:00:00.000,CA,5.0,94115.0,Roommate Same Unit,-122.416017227272,37.773939264637
800 Block Of Gonzalez  Drive,San Francisco,,M181569,2018-05-23T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181650,2018-05-25T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
2700 Block Of Octavia  Street,San Francisco,2023-07-22T00:00:00.000,M181629,2018-05-24T00:00:00.000,CA,2.0,94123.0,Owner Move In,-122.416017227272,37.773939264637
1900 Block Of San Jose  Avenue,San Francisco,2023-06-27T00:00:00.000,M181392,2018-05-03T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
3000 Block Of 24th  Avenue,San Francisco,,M181659,2018-05-29T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
900 Block Of Sunnydale  Avenue,San Francisco,,M181330,2018-05-01T00:00:00.000,CA,10.0,94134.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
0 Block Of Encanto  Avenue,San Francisco,,M181646,2018-05-25T00:00:00.000,CA,2.0,94115.0,Non-payment,-122.416017227272,37.773939264637
0 Block Of Perego  Terrace,San Francisco,2023-06-05T00:00:00.000,M181506,2018-05-07T00:00:00.000,CA,8.0,94131.0,Owner Move In,-122.416017227272,37.773939264637
1400 Block Of Waller  Street,San Francisco,,M181657,2018-05-29T00:00:00.000,CA,5.0,94117.0,Unapproved Subtenant,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181632,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1000 Block Of Oak  Street,San Francisco,,M181597,2018-05-21T00:00:00.000,CA,5.0,94117.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
1000 Block Of Oak  Street,San Francisco,,M181595,2018-05-21T00:00:00.000,CA,5.0,94117.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
400 Block Of 27th  Street,San Francisco,,M181527,2018-05-16T00:00:00.000,CA,8.0,94131.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
800 Block Of Arguello  Boulevard,San Francisco,,M181379,2018-05-09T00:00:00.000,CA,1.0,94118.0,Nuisance,-122.416017227272,37.773939264637
200 Block Of Bright  Street,San Francisco,,M181451,2018-05-11T00:00:00.000,CA,11.0,94132.0,Roommate Same Unit,-122.416017227272,37.773939264637
400 Block Of London  Street,San Francisco,,M181658,2018-05-29T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
4300 Block Of Mission  Street,San Francisco,,M181464,2018-05-14T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
1100 Block Of Valencia  Street,San Francisco,,M181331,2018-05-01T00:00:00.000,CA,8.0,94110.0,Nuisance,-122.416017227272,37.773939264637
2200 Block Of 22nd  Avenue,San Francisco,2023-07-10T00:00:00.000,M181624,2018-05-21T00:00:00.000,CA,4.0,94116.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181578,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1500 Block Of Funston  Avenue,San Francisco,2023-07-22T00:00:00.000,M181517,2018-05-25T00:00:00.000,CA,7.0,94122.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181579,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
3600 Block Of 18th  Street,San Francisco,,M181469,2018-05-15T00:00:00.000,CA,8.0,94110.0,Unapproved Subtenant,-122.416017227272,37.773939264637
800 Block Of Arguello  Boulevard,San Francisco,,M181380,2018-05-09T00:00:00.000,CA,1.0,94118.0,Illegal Use,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181463,2018-05-14T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
300 Block Of Day  Street,San Francisco,,M181283,2018-04-30T00:00:00.000,CA,8.0,94131.0,Breach,-122.416017227272,37.773939264637
900 Block Of Sunnydale  Avenue,San Francisco,,M181329,2018-04-30T00:00:00.000,CA,10.0,94134.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
4200 Block Of Mission  Street,San Francisco,2023-07-17T00:00:00.000,M181516,2018-05-25T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181586,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181587,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
2900 Block Of Taraval  Street,San Francisco,,M181480,2018-05-18T00:00:00.000,CA,4.0,94116.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Day  Street,San Francisco,,M181285,2018-04-30T00:00:00.000,CA,8.0,94131.0,Breach,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181584,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
900 Block Of Union  Street,San Francisco,2023-07-06T00:00:00.000,M181514,2018-05-15T00:00:00.000,CA,3.0,94133.0,Owner Move In,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181538,2018-05-21T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181573,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181585,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181576,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
500 Block Of Naples  Street,San Francisco,2023-07-17T00:00:00.000,M181626,2018-05-21T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
0 Block Of Alta  Street,San Francisco,2023-06-29T00:00:00.000,M181391,2018-05-02T00:00:00.000,CA,3.0,94133.0,Owner Move In,-122.416017227272,37.773939264637
700 Block Of Natoma  Street,San Francisco,2023-07-10T00:00:00.000,M181512,2018-05-14T00:00:00.000,CA,6.0,94103.0,Owner Move In,-122.416017227272,37.773939264637
0 Block Of Alvarado  Street,San Francisco,,M181373,2018-05-08T00:00:00.000,CA,8.0,94110.0,Nuisance,-122.416017227272,37.773939264637
300 Block Of Winding  Way,San Francisco,,M181354,2018-05-04T00:00:00.000,CA,11.0,94112.0,Non-payment,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181633,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
0 Block Of Laguna  Street,San Francisco,,M181467,2018-05-15T00:00:00.000,CA,8.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
3900 Block Of Sacramento  Street,San Francisco,,M181476,2018-05-17T00:00:00.000,CA,2.0,94118.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Jones  Street,San Francisco,,M181656,2018-05-29T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
1600 Block Of Market  Street,San Francisco,,M181449,2018-05-11T00:00:00.000,CA,6.0,94103.0,Breach,-122.416017227272,37.773939264637
200 Block Of Bright  Street,San Francisco,,M181472,2018-05-16T00:00:00.000,CA,11.0,94132.0,Nuisance,-122.416017227272,37.773939264637
0 Block Of Sanchez  Street,San Francisco,,M181465,2018-05-15T00:00:00.000,CA,8.0,94114.0,Late Payments,-122.416017227272,37.773939264637
500 Block Of Arballo  Drive,San Francisco,,M181456,2018-05-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
300 Block Of Winding  Way,San Francisco,,M181475,2018-05-17T00:00:00.000,CA,11.0,94112.0,Non-payment,-122.416017227272,37.773939264637
600 Block Of Guerrero  Street,San Francisco,,M181383,2018-05-09T00:00:00.000,CA,8.0,94110.0,Non-payment,-122.416017227272,37.773939264637
100 Block Of Shotwell  Street,San Francisco,,M181654,2018-05-29T00:00:00.000,CA,9.0,94103.0,Unapproved Subtenant,-122.416017227272,37.773939264637
800 Block Of Pine  Street,San Francisco,,M181353,2018-05-04T00:00:00.000,CA,3.0,94108.0,Breach,-122.416017227272,37.773939264637
500 Block Of Arballo  Drive,San Francisco,,M181352,2018-05-03T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
400 Block Of Ashbury  Street,San Francisco,,M181653,2018-05-29T00:00:00.000,CA,5.0,94117.0,Breach,-122.416017227272,37.773939264637
400 Block Of 27th  Street,San Francisco,,M181526,2018-05-16T00:00:00.000,CA,8.0,94131.0,Ellis Act Withdrawal,-122.416017227272,37.773939264637
2100 Block Of Balboa  Street,San Francisco,,M181647,2018-05-25T00:00:00.000,CA,1.0,94121.0,Capital Improvement,-122.416017227272,37.773939264637
300 Block Of Winding  Way,San Francisco,,M181473,2018-05-17T00:00:00.000,CA,11.0,94112.0,Breach,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181582,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
0 Block Of Chumasero  Drive,San Francisco,,M181457,2018-05-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
2200 Block Of Pacific  Avenue,San Francisco,,M181362,2018-05-07T00:00:00.000,CA,2.0,94115.0,Nuisance,-122.416017227272,37.773939264637
1500 Block Of Gough  Street,San Francisco,,M181350,2018-05-02T00:00:00.000,CA,2.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181462,2018-05-14T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181590,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1100 Block Of Florida  Street,San Francisco,2023-07-17T00:00:00.000,M181518,2018-05-25T00:00:00.000,CA,9.0,94110.0,Owner Move In,-122.416017227272,37.773939264637
700 Block Of Madrid  Street,San Francisco,2023-07-17T00:00:00.000,M181625,2018-05-21T00:00:00.000,CA,11.0,94112.0,Owner Move In,-122.416017227272,37.773939264637
1400 Block Of Franklin  Street,San Francisco,,M181349,2018-05-02T00:00:00.000,CA,2.0,94109.0,Capital Improvement,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181279,2018-04-30T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
2200 Block Of Stockton  Street,San Francisco,,M181470,2018-05-16T00:00:00.000,CA,3.0,94133.0,Failure to Sign Renewal,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181358,2018-05-07T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181583,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
700 Block Of Natoma  Street,San Francisco,2023-07-10T00:00:00.000,M181511,2018-05-14T00:00:00.000,CA,6.0,94103.0,Owner Move In,-122.416017227272,37.773939264637
300 Block Of Turk  Street,San Francisco,,M181382,2018-05-09T00:00:00.000,CA,6.0,94102.0,Nuisance,-122.416017227272,37.773939264637
2900 Block Of Taraval  Street,San Francisco,,M181479,2018-05-18T00:00:00.000,CA,4.0,94116.0,Breach,-122.416017227272,37.773939264637
200 Block Of Van Ness  Avenue,San Francisco,,M181572,2018-05-24T00:00:00.000,CA,6.0,94102.0,Development,-122.416017227272,37.773939264637
1300 Block Of Market  Street,San Francisco,,M181649,2018-05-25T00:00:00.000,CA,6.0,94102.0,Capital Improvement,-122.416017227272,37.773939264637
0 Block Of Lafayett  Street,San Francisco,,M181908,2018-06-25T00:00:00.000,CA,,94103.0,Capital Improvement,-122.416017227272,37.773939264637
1100 Block Of Broadway  Street,San Francisco,,M181706,2018-06-12T00:00:00.000,CA,,94109.0,Capital Improvement,-122.416017227272,37.773939264637
0 Block Of Raleigh  Avenue,San Francisco,,M140975,2014-05-01T00:00:00.000,CA,,94112.0,Owner Move In,-122.416017227272,37.773939264637
0 Block Of Chumasero  Drive,San Francisco,,M181791,2018-06-14T00:00:00.000,CA,7.0,94132.0,Breach,-122.416017227272,37.773939264637
100 Block Of 21st  Avenue,San Francisco,2023-08-25T00:00:00.000,M181942,2018-06-27T00:00:00.000,CA,1.0,94121.0,Owner Move In,-122.416017227272,37.773939264637
